Id,SalePrice
2735,166438.0394376618
2736,140232.6665298597
2737,108300.02936229201
2738,165830.61549025314
2739,169485.04186499564
2740,108137.85020083714
2741,139188.82247249567
2742,140378.13632316468
2743,166831.20104118873
2744,166980.60245052897
2745,164955.8201923652
2746,169497.80888706978
2747,140864.66307748877
2748,106213.33488161322
2749,109442.16382053778
2750,202657.11025764153
2751,172102.5045104358
2752,210224.48822152647
2753,170010.88477967243
2754,327889.35173672496
2755,138304.20886456003
2756,108813.10525489468
2757,109308.48887533863
2758,105405.36632628436
2759,164079.0698165001
2760,141629.38385642966
2761,140942.32322422584
2762,140279.84592228293
2763,225974.71118753823
2764,168389.09316512378
2765,291679.1055927436
2766,142868.81508150787
2767,165336.19331373705
2768,165432.53936668212
2769,105525.30207544105
2770,164275.65061826358
2771,137812.75686015133
2772,163882.48901473664
2773,166817.46184514626
2774,166438.0394376618
2775,104134.50363300496
2776,140368.3072830765
2777,163406.7742045095
2778,102473.37439802266
2779,164678.65199191918
2780,106189.73445536112
2781,104117.77280477411
2782,105657.98338659092
2783,106064.90564624131
2784,162899.58500591927
2785,136957.65183256118
2786,164570.50036082783
2787,140344.7175868649
2788,104229.82386177928
2789,163322.2551897917
2790,162812.09581909404
2791,108228.28809968881
2792,103260.68050908536
2793,110117.41887459531
2794,163017.53348697734
2795,104660.34654768178
2796,110053.53011402219
2797,189683.7407062735
2798,167145.7303240103
2799,106034.44635200845
2800,107427.21060246219
2801,105721.88287720452
2802,169165.59806212998
2803,168011.67948581887
2804,119649.63268214664
2805,106690.03259584916
2806,103711.83344913254
2807,220701.42045019256
2808,142065.7825063041
2809,141057.312263217
2810,165848.29703237137
2811,198661.60546179896
2812,164055.4801202885
2813,166690.6779580493
2814,165288.07393746692
2815,115810.39889366551
2816,176945.27256187898
2817,169701.2592868545
2818,167573.28283780537
2819,249253.84000139683
2820,140147.15388109258
2821,105022.05522292656
2822,176674.99541953515
2823,267236.10103283206
2824,200768.95165670337
2825,110487.00151195112
2826,141271.59606717966
2827,140422.3884636424
2828,201274.175047276
2829,282566.5917969573
2830,200104.50854674284
2831,164298.2466804259
2832,228507.65481826058
2833,259028.8203690856
2834,200085.8333705753
2835,166158.89469915765
2836,198446.34948386793
2837,227154.19599811907
2838,143724.9244731878
2839,201514.97579939576
2840,223895.8692088895
2841,198403.10170747997
2842,260843.2718994029
2843,139129.8482319666
2844,199497.0738692937
2845,105721.88287720452
2846,199049.8525452818
2847,256952.93783250375
2848,200060.2564062651
2849,197930.3356092793
2850,258032.16643418523
2851,210518.38725020335
2852,232634.74062163103
2853,258768.37226682995
2854,161233.54125089286
2855,224018.73220999166
2856,197723.91503738717
2857,197546.00941179122
2858,223981.38185765658
2859,223986.2963777007
2860,229346.9374421774
2861,172795.45183665204
2862,196329.17424887532
2863,164850.63873338126
2864,200160.53407524544
2865,160550.43369480528
2866,159481.04486325246
2867,105482.0542990531
2868,164690.4361099845
2869,139554.4734938162
2870,205027.87472690904
2871,106751.96627844514
2872,106466.90265580712
2873,109838.28486613167
2874,226063.1725483318
2875,163322.23372971074
2876,163882.48901473664
2877,103460.22075291576
2878,140234.64306791782
2879,166992.39729863478
2880,104794.0322229214
2881,152340.07811047204
2882,143056.53901715152
2883,165096.38619566656
2884,143041.80618705973
2885,144899.49476372456
2886,230756.5499204752
2887,164101.66587866243
2888,137812.75686015133
2889,106969.1773343533
2890,105490.88970509198
2891,165971.17076351403
2892,110735.66549614145
2893,165912.19652298497
2894,106955.41667822986
2895,279302.36758367484
2896,251359.22038828366
2897,212466.49226563887
2898,165307.7105575623
2899,165962.31389739417
2900,226249.92431000707
2901,206183.7181121692
2902,223255.0050651001
2903,228744.53468438558
2904,226738.4276023893
2905,161648.1790739725
2906,280552.62148289056
2907,133551.86798192805
2908,167000.26053070533
2909,168699.71229199105
2910,158319.23086474938
2911,132391.05834751474
2912,170157.34820702672
2913,132439.22064394678
2914,132432.34031588509
2915,132835.3309595002
2916,132794.04899112985
2917,176724.14061997604
2918,141194.9295544919
2919,198752.03263061013
